"","predict","test"
"67752",FALSE,TRUE
"67753",TRUE,TRUE
"67754",TRUE,TRUE
"67755",TRUE,TRUE
"67756",TRUE,TRUE
"67757",TRUE,TRUE
"67758",TRUE,TRUE
"67759",TRUE,TRUE
"67760",FALSE,TRUE
"67761",FALSE,TRUE
"67762",FALSE,TRUE
"67763",FALSE,TRUE
"67764",FALSE,TRUE
"67765",FALSE,TRUE
"67766",FALSE,TRUE
"67767",FALSE,TRUE
"67768",FALSE,TRUE
"67769",FALSE,TRUE
"67770",FALSE,TRUE
"67771",FALSE,TRUE
"67772",FALSE,TRUE
"67773",FALSE,TRUE
"67774",FALSE,TRUE
"67775",FALSE,TRUE
"67776",FALSE,TRUE
"67777",FALSE,TRUE
"67778",FALSE,TRUE
"67779",FALSE,TRUE
"67780",FALSE,TRUE
"67781",FALSE,TRUE
"67782",FALSE,TRUE
"67783",FALSE,TRUE
"67784",FALSE,TRUE
"67785",FALSE,TRUE
"67786",FALSE,TRUE
"67787",FALSE,TRUE
"67788",FALSE,TRUE
"67789",FALSE,TRUE
"67790",FALSE,TRUE
"67791",FALSE,TRUE
"67792",FALSE,TRUE
"67793",FALSE,TRUE
"67794",FALSE,TRUE
"67795",TRUE,TRUE
"67796",TRUE,TRUE
"67797",TRUE,TRUE
"67798",TRUE,TRUE
"67799",TRUE,TRUE
"67800",TRUE,TRUE
"67801",TRUE,TRUE
"67802",TRUE,TRUE
"67803",TRUE,TRUE
"67804",TRUE,TRUE
"67805",TRUE,TRUE
"67806",TRUE,TRUE
"67807",TRUE,TRUE
"67808",TRUE,TRUE
"67809",TRUE,TRUE
"67810",TRUE,TRUE
"67811",TRUE,TRUE
"67812",TRUE,TRUE
"67813",TRUE,TRUE
"67814",TRUE,TRUE
"67815",TRUE,TRUE
"67816",TRUE,TRUE
"67817",TRUE,TRUE
"67818",TRUE,TRUE
"67819",TRUE,TRUE
"67820",FALSE,TRUE
"67821",FALSE,TRUE
"67822",FALSE,TRUE
"67823",FALSE,TRUE
"67824",FALSE,TRUE
"67825",FALSE,TRUE
"67826",FALSE,TRUE
"67827",FALSE,TRUE
"67828",FALSE,TRUE
"67829",FALSE,TRUE
"67830",FALSE,TRUE
"67831",FALSE,TRUE
"67832",FALSE,TRUE
"67833",FALSE,TRUE
"67834",FALSE,TRUE
"67835",FALSE,TRUE
"67836",FALSE,TRUE
"67837",FALSE,TRUE
"67838",FALSE,TRUE
"67839",FALSE,TRUE
"67840",FALSE,TRUE
"67841",FALSE,TRUE
"67842",FALSE,TRUE
"67843",FALSE,TRUE
"67844",FALSE,TRUE
"67845",FALSE,TRUE
"67846",FALSE,TRUE
"67847",FALSE,TRUE
"67848",FALSE,TRUE
"67849",FALSE,TRUE
"67850",FALSE,TRUE
"67851",FALSE,TRUE
"67852",FALSE,TRUE
"67853",FALSE,TRUE
"67854",FALSE,TRUE
"67855",FALSE,TRUE
"67856",FALSE,TRUE
"67857",FALSE,TRUE
"67858",FALSE,TRUE
"67859",FALSE,TRUE
"67860",FALSE,TRUE
"67861",TRUE,TRUE
"67862",TRUE,TRUE
"67863",TRUE,TRUE
"67864",TRUE,TRUE
"67865",TRUE,TRUE
"67866",TRUE,TRUE
"67867",TRUE,TRUE
"67868",TRUE,TRUE
"67869",TRUE,TRUE
"67870",TRUE,TRUE
"67871",TRUE,TRUE
"67872",TRUE,TRUE
"67873",TRUE,TRUE
"67874",TRUE,TRUE
"67875",FALSE,TRUE
"67876",TRUE,TRUE
"67877",FALSE,TRUE
"67878",FALSE,TRUE
"67879",FALSE,TRUE
"67880",TRUE,TRUE
"67881",FALSE,TRUE
"67882",FALSE,TRUE
"67883",TRUE,TRUE
"67884",TRUE,TRUE
"67885",FALSE,TRUE
"67886",FALSE,TRUE
"67887",FALSE,TRUE
"67888",FALSE,TRUE
"67889",FALSE,TRUE
"67890",FALSE,TRUE
"67891",TRUE,TRUE
"67892",FALSE,TRUE
"67893",TRUE,TRUE
"67894",TRUE,TRUE
"67895",TRUE,TRUE
"67896",TRUE,TRUE
"67897",TRUE,TRUE
"67898",TRUE,TRUE
"67899",TRUE,TRUE
"67900",TRUE,TRUE
"67901",TRUE,TRUE
"67902",TRUE,TRUE
"67903",TRUE,TRUE
"67904",TRUE,TRUE
"67905",TRUE,TRUE
"67906",TRUE,TRUE
"67907",TRUE,TRUE
"67908",TRUE,TRUE
"67909",TRUE,TRUE
"67910",FALSE,TRUE
"67911",TRUE,TRUE
"67912",TRUE,TRUE
"67913",TRUE,TRUE
"67914",TRUE,TRUE
"67915",TRUE,TRUE
"67916",TRUE,TRUE
"67917",TRUE,TRUE
"67918",TRUE,TRUE
"67919",TRUE,TRUE
"67920",TRUE,TRUE
"67921",TRUE,TRUE
"67922",TRUE,TRUE
"67923",TRUE,TRUE
"67924",TRUE,TRUE
"67925",TRUE,TRUE
"67926",TRUE,TRUE
"67927",TRUE,TRUE
"67928",TRUE,TRUE
"67929",TRUE,TRUE
"67930",TRUE,TRUE
"67931",TRUE,TRUE
"67932",TRUE,TRUE
"67933",TRUE,TRUE
"67934",TRUE,TRUE
"67935",TRUE,TRUE
"67936",TRUE,TRUE
"67937",TRUE,TRUE
"67938",TRUE,TRUE
"67939",TRUE,TRUE
"67940",TRUE,TRUE
"67941",TRUE,TRUE
"67942",TRUE,TRUE
"67943",TRUE,TRUE
"67944",TRUE,TRUE
"67945",TRUE,TRUE
"67946",TRUE,TRUE
"67947",TRUE,TRUE
"67948",TRUE,TRUE
"67949",TRUE,TRUE
"67950",TRUE,TRUE
"67951",TRUE,TRUE
"67952",TRUE,TRUE
"67953",TRUE,TRUE
"67954",TRUE,TRUE
"67955",TRUE,TRUE
"67956",TRUE,TRUE
"67957",TRUE,TRUE
"67958",TRUE,TRUE
"67959",TRUE,TRUE
"67960",TRUE,TRUE
"67961",TRUE,TRUE
"67962",TRUE,TRUE
"67963",TRUE,TRUE
"67964",TRUE,TRUE
"67965",TRUE,TRUE
"67966",TRUE,TRUE
"67967",TRUE,TRUE
"67968",TRUE,TRUE
"67969",TRUE,TRUE
"67970",TRUE,TRUE
"67971",TRUE,TRUE
"67972",TRUE,TRUE
"67973",TRUE,TRUE
"67974",TRUE,TRUE
"67975",TRUE,TRUE
"67976",TRUE,TRUE
"67977",TRUE,TRUE
"67978",TRUE,TRUE
"67979",TRUE,TRUE
"67980",TRUE,TRUE
"67981",TRUE,TRUE
"67982",TRUE,TRUE
"67983",TRUE,TRUE
"67984",TRUE,TRUE
"67985",TRUE,TRUE
"67986",TRUE,TRUE
"67987",TRUE,TRUE
"67988",TRUE,TRUE
"67989",TRUE,TRUE
"67990",TRUE,TRUE
"67991",TRUE,TRUE
"67992",TRUE,TRUE
"67993",TRUE,TRUE
"67994",TRUE,TRUE
"67995",TRUE,TRUE
"67996",TRUE,TRUE
"67997",TRUE,TRUE
"67998",TRUE,TRUE
"67999",TRUE,TRUE
"68000",TRUE,TRUE
"68001",TRUE,TRUE
"68002",TRUE,TRUE
"68003",TRUE,TRUE
"68004",TRUE,TRUE
"68005",TRUE,TRUE
"68006",TRUE,TRUE
"68007",TRUE,TRUE
"68008",TRUE,TRUE
"68009",TRUE,TRUE
"68010",TRUE,TRUE
"68011",TRUE,TRUE
"68012",TRUE,TRUE
"68013",TRUE,TRUE
"68014",TRUE,TRUE
"68015",TRUE,TRUE
"68016",TRUE,TRUE
"68017",TRUE,TRUE
"68018",TRUE,TRUE
"68019",TRUE,TRUE
"68020",TRUE,TRUE
"68021",TRUE,TRUE
"68022",TRUE,TRUE
"68023",TRUE,TRUE
"68024",TRUE,TRUE
"68025",TRUE,TRUE
"68026",TRUE,TRUE
"68027",TRUE,TRUE
"68028",TRUE,TRUE
"68029",TRUE,TRUE
"68030",TRUE,TRUE
"68031",TRUE,TRUE
"68032",TRUE,TRUE
"68033",TRUE,TRUE
"68034",TRUE,TRUE
"68035",TRUE,TRUE
"68036",TRUE,TRUE
"68037",TRUE,TRUE
"68038",TRUE,TRUE
"68039",TRUE,TRUE
"68040",TRUE,TRUE
"68041",TRUE,TRUE
"68042",TRUE,TRUE
"68043",TRUE,TRUE
"68044",TRUE,TRUE
"68045",TRUE,TRUE
"68046",TRUE,TRUE
"68047",TRUE,TRUE
"68048",TRUE,TRUE
"68049",TRUE,TRUE
"68050",TRUE,TRUE
"68051",TRUE,TRUE
"68052",TRUE,TRUE
"68053",TRUE,TRUE
"68054",TRUE,TRUE
"68055",TRUE,TRUE
"68056",TRUE,TRUE
"68057",TRUE,TRUE
"68058",TRUE,TRUE
"68059",TRUE,TRUE
"68060",TRUE,TRUE
"68061",TRUE,TRUE
"68062",TRUE,TRUE
"68063",TRUE,TRUE
"68064",TRUE,TRUE
"68065",TRUE,TRUE
"68066",TRUE,TRUE
"68067",TRUE,TRUE
"68068",TRUE,TRUE
"68069",TRUE,TRUE
"68070",TRUE,TRUE
"68071",TRUE,TRUE
"68072",TRUE,TRUE
"68073",TRUE,TRUE
"68074",TRUE,TRUE
"68075",TRUE,TRUE
"68076",TRUE,TRUE
"68077",TRUE,TRUE
"68078",TRUE,TRUE
"68079",TRUE,TRUE
"68080",TRUE,TRUE
"68081",TRUE,TRUE
"68082",TRUE,TRUE
"68083",TRUE,TRUE
"68084",TRUE,TRUE
"68085",TRUE,TRUE
"68086",TRUE,TRUE
"68087",TRUE,TRUE
"68088",TRUE,TRUE
"68089",TRUE,TRUE
"68090",TRUE,TRUE
"68091",TRUE,TRUE
"68092",TRUE,TRUE
"68093",TRUE,TRUE
"68094",TRUE,TRUE
"68095",TRUE,TRUE
"68096",TRUE,TRUE
"68097",TRUE,TRUE
"68098",TRUE,TRUE
"68099",TRUE,TRUE
"68100",TRUE,TRUE
"68101",TRUE,TRUE
"68102",TRUE,TRUE
"68103",TRUE,TRUE
"68104",TRUE,TRUE
"68105",TRUE,TRUE
"68106",TRUE,TRUE
"68107",TRUE,TRUE
"68108",TRUE,TRUE
"68109",TRUE,TRUE
"68110",TRUE,TRUE
"68111",TRUE,TRUE
"68112",TRUE,TRUE
"68113",TRUE,TRUE
"68114",TRUE,TRUE
"68115",TRUE,TRUE
"68116",TRUE,TRUE
"68117",TRUE,TRUE
"68118",TRUE,TRUE
"68119",TRUE,TRUE
"68120",TRUE,TRUE
"68121",TRUE,TRUE
"68122",TRUE,TRUE
"68123",TRUE,TRUE
"68124",TRUE,TRUE
"68125",TRUE,TRUE
"68126",TRUE,TRUE
"68127",TRUE,TRUE
"68128",TRUE,TRUE
"68129",TRUE,TRUE
"68130",TRUE,TRUE
"68131",TRUE,TRUE
"68132",TRUE,TRUE
"68133",TRUE,TRUE
"68134",TRUE,TRUE
"68135",TRUE,TRUE
"68136",TRUE,TRUE
"68137",TRUE,TRUE
"68138",TRUE,TRUE
"68139",TRUE,TRUE
"68140",TRUE,TRUE
"68141",TRUE,TRUE
"68142",TRUE,TRUE
"68143",TRUE,TRUE
"68144",TRUE,TRUE
"68145",TRUE,TRUE
"68146",TRUE,TRUE
"68147",TRUE,TRUE
"68148",TRUE,TRUE
"68149",TRUE,TRUE
"68150",TRUE,TRUE
"68151",TRUE,TRUE
"68152",TRUE,TRUE
"68153",TRUE,TRUE
"68154",TRUE,TRUE
"68155",TRUE,TRUE
"68156",TRUE,TRUE
"68157",TRUE,TRUE
"68158",TRUE,TRUE
"68159",TRUE,TRUE
"68160",TRUE,TRUE
"68161",TRUE,TRUE
"68162",TRUE,TRUE
"68163",TRUE,TRUE
"68164",TRUE,TRUE
"68165",TRUE,TRUE
"68166",TRUE,TRUE
"68167",TRUE,TRUE
"68168",TRUE,TRUE
"68169",TRUE,TRUE
"68170",TRUE,TRUE
"68171",TRUE,TRUE
"68172",TRUE,TRUE
"68173",TRUE,TRUE
"68174",TRUE,TRUE
"68175",TRUE,TRUE
"68176",TRUE,TRUE
"68177",TRUE,TRUE
"68178",TRUE,TRUE
"68179",TRUE,TRUE
"68180",TRUE,TRUE
"68181",TRUE,TRUE
"68182",TRUE,TRUE
"68183",TRUE,TRUE
"68184",TRUE,TRUE
"68185",TRUE,TRUE
"68186",TRUE,TRUE
"68187",TRUE,TRUE
"68188",TRUE,TRUE
"68189",TRUE,TRUE
"68190",TRUE,TRUE
"68191",TRUE,TRUE
"68192",TRUE,TRUE
"68193",TRUE,TRUE
"68194",TRUE,TRUE
"68195",TRUE,TRUE
"68196",TRUE,TRUE
"68197",TRUE,TRUE
"68198",TRUE,TRUE
"68199",TRUE,TRUE
"68200",TRUE,TRUE
"68201",TRUE,TRUE
"68202",TRUE,TRUE
"68203",TRUE,TRUE
"68204",TRUE,TRUE
"68205",TRUE,TRUE
"68206",TRUE,TRUE
"68207",TRUE,TRUE
"68208",TRUE,TRUE
"68209",TRUE,TRUE
"68210",TRUE,TRUE
"68211",TRUE,TRUE
"68212",TRUE,TRUE
"68213",TRUE,TRUE
"68214",TRUE,TRUE
"68215",TRUE,TRUE
"68216",TRUE,TRUE
"68217",TRUE,TRUE
"68218",TRUE,TRUE
"68219",TRUE,TRUE
"68220",TRUE,TRUE
"68221",TRUE,TRUE
"68222",TRUE,TRUE
"68223",TRUE,TRUE
"68224",TRUE,TRUE
"68225",TRUE,TRUE
"68226",TRUE,TRUE
"68227",TRUE,TRUE
"68228",TRUE,TRUE
"68229",TRUE,TRUE
"68230",TRUE,TRUE
"68231",TRUE,TRUE
"68232",TRUE,TRUE
"68233",TRUE,TRUE
"68234",TRUE,TRUE
"68235",TRUE,TRUE
"68236",TRUE,TRUE
"68237",TRUE,TRUE
"68238",TRUE,TRUE
"68239",TRUE,TRUE
"68240",TRUE,TRUE
"68241",TRUE,TRUE
"68242",TRUE,TRUE
"68243",TRUE,TRUE
"68244",TRUE,TRUE
"68245",TRUE,TRUE
"68246",TRUE,TRUE
"68247",TRUE,TRUE
"68248",TRUE,TRUE
"68249",TRUE,TRUE
"68250",TRUE,TRUE
"68251",TRUE,TRUE
"68252",TRUE,TRUE
"68253",TRUE,TRUE
"68254",TRUE,TRUE
"68255",TRUE,TRUE
"68256",TRUE,TRUE
"68257",TRUE,TRUE
"68258",TRUE,TRUE
"68259",TRUE,TRUE
"68260",TRUE,TRUE
"68261",TRUE,TRUE
"68262",TRUE,TRUE
"68263",TRUE,TRUE
"68264",TRUE,TRUE
"68265",TRUE,TRUE
"68266",TRUE,TRUE
"68267",TRUE,TRUE
"68268",TRUE,TRUE
"68269",TRUE,TRUE
"68270",TRUE,TRUE
"68271",TRUE,TRUE
"68272",TRUE,TRUE
"68273",TRUE,TRUE
"68274",TRUE,TRUE
"68275",TRUE,TRUE
"68276",TRUE,TRUE
"68277",TRUE,TRUE
"68278",TRUE,TRUE
"68279",TRUE,TRUE
"68280",TRUE,TRUE
"68281",TRUE,TRUE
"68282",TRUE,TRUE
"68283",TRUE,TRUE
"68284",TRUE,TRUE
"68285",TRUE,TRUE
"68286",TRUE,TRUE
"68287",TRUE,TRUE
"68288",TRUE,TRUE
"68289",TRUE,TRUE
"68290",TRUE,TRUE
"68291",TRUE,TRUE
"68292",TRUE,TRUE
"68293",TRUE,TRUE
"68294",TRUE,TRUE
"68295",TRUE,TRUE
"68296",TRUE,TRUE
"68297",TRUE,TRUE
"68298",TRUE,TRUE
"68299",TRUE,TRUE
"68300",TRUE,TRUE
"68301",TRUE,TRUE
"68302",TRUE,TRUE
"68303",TRUE,TRUE
"68304",TRUE,TRUE
"68305",TRUE,TRUE
"68306",TRUE,TRUE
"68307",TRUE,TRUE
"68308",TRUE,TRUE
"68309",TRUE,TRUE
"68310",TRUE,TRUE
"68311",TRUE,TRUE
"68312",TRUE,TRUE
"68313",TRUE,TRUE
"68314",TRUE,TRUE
"68315",TRUE,TRUE
"68316",TRUE,TRUE
"68317",TRUE,TRUE
"68318",TRUE,TRUE
"68319",TRUE,TRUE
"68320",TRUE,TRUE
"68321",TRUE,TRUE
"68322",TRUE,TRUE
"68323",TRUE,TRUE
"68324",TRUE,TRUE
"68325",TRUE,TRUE
"68326",TRUE,TRUE
"68327",FALSE,TRUE
"68328",TRUE,TRUE
"68329",TRUE,TRUE
"68330",TRUE,TRUE
"68331",TRUE,TRUE
"68332",FALSE,TRUE
"68333",TRUE,TRUE
"68334",FALSE,TRUE
"68335",TRUE,TRUE
"68336",TRUE,TRUE
"68337",TRUE,TRUE
"68338",TRUE,TRUE
"68339",FALSE,TRUE
"68340",FALSE,TRUE
"68341",FALSE,TRUE
"68342",TRUE,TRUE
"68343",FALSE,TRUE
"68344",FALSE,TRUE
"68345",FALSE,TRUE
"68346",FALSE,TRUE
"68347",TRUE,TRUE
"68348",TRUE,TRUE
"68349",TRUE,TRUE
"68350",TRUE,TRUE
"68351",TRUE,TRUE
"68352",FALSE,TRUE
"68353",FALSE,TRUE
"68354",FALSE,TRUE
"68355",TRUE,TRUE
"68356",FALSE,TRUE
"68357",TRUE,TRUE
"68358",FALSE,TRUE
"68359",FALSE,TRUE
"68360",FALSE,TRUE
"68361",FALSE,TRUE
"68362",FALSE,TRUE
"68363",FALSE,TRUE
"68364",FALSE,TRUE
"68365",FALSE,TRUE
"68366",FALSE,TRUE
"68367",FALSE,TRUE
"68368",TRUE,TRUE
"68369",FALSE,TRUE
"68370",FALSE,TRUE
"68371",FALSE,TRUE
"68372",FALSE,TRUE
"68373",TRUE,TRUE
"68374",FALSE,TRUE
"68375",FALSE,TRUE
"68376",FALSE,TRUE
"68377",FALSE,TRUE
"68378",FALSE,TRUE
"68379",FALSE,TRUE
"68380",FALSE,TRUE
"68381",FALSE,TRUE
"68382",FALSE,TRUE
"68383",FALSE,TRUE
"68384",FALSE,TRUE
"68385",FALSE,TRUE
"68386",TRUE,TRUE
"68387",TRUE,TRUE
"68388",TRUE,TRUE
"68389",TRUE,TRUE
"68390",TRUE,TRUE
"68391",FALSE,TRUE
"68392",TRUE,TRUE
"68393",TRUE,TRUE
"68394",TRUE,TRUE
"68395",TRUE,TRUE
"68396",FALSE,TRUE
"68397",TRUE,TRUE
"68398",TRUE,TRUE
"68399",TRUE,TRUE
"68400",TRUE,TRUE
"68401",TRUE,TRUE
"68402",TRUE,TRUE
"68403",FALSE,TRUE
"68404",FALSE,TRUE
"68405",TRUE,TRUE
"68406",FALSE,TRUE
"68407",FALSE,TRUE
"68408",TRUE,TRUE
"68409",TRUE,TRUE
"68410",TRUE,TRUE
"68411",TRUE,TRUE
"68412",TRUE,TRUE
"68413",TRUE,TRUE
"68414",TRUE,TRUE
"68415",TRUE,TRUE
"68416",TRUE,TRUE
"68417",TRUE,TRUE
"68418",TRUE,TRUE
"68419",TRUE,TRUE
"68420",TRUE,TRUE
"68421",TRUE,TRUE
"68422",TRUE,TRUE
"68423",TRUE,TRUE
"68424",TRUE,TRUE
"68425",TRUE,TRUE
"68426",TRUE,TRUE
"68427",TRUE,TRUE
"68428",TRUE,TRUE
"68429",TRUE,TRUE
"68430",TRUE,TRUE
"68431",TRUE,TRUE
"68432",TRUE,TRUE
"68433",TRUE,TRUE
"68434",TRUE,TRUE
"68435",TRUE,TRUE
"68436",TRUE,TRUE
"68437",TRUE,TRUE
"68438",TRUE,TRUE
"68439",TRUE,TRUE
"68440",TRUE,TRUE
"68441",TRUE,TRUE
"68442",TRUE,TRUE
"68443",TRUE,TRUE
"68444",TRUE,TRUE
"68445",TRUE,TRUE
"68446",TRUE,TRUE
"68447",TRUE,TRUE
"68448",TRUE,TRUE
"68449",TRUE,TRUE
"68450",FALSE,TRUE
"68451",TRUE,TRUE
"68452",FALSE,TRUE
"68453",TRUE,TRUE
"68454",FALSE,TRUE
"68455",TRUE,TRUE
"68456",TRUE,TRUE
"68457",TRUE,TRUE
"68458",TRUE,TRUE
"68459",TRUE,TRUE
"68460",TRUE,TRUE
"68461",TRUE,TRUE
"68462",TRUE,TRUE
"68463",TRUE,TRUE
"68464",TRUE,TRUE
"68465",TRUE,TRUE
"68466",TRUE,TRUE
"68467",FALSE,TRUE
"68468",TRUE,TRUE
"68469",TRUE,TRUE
"68470",TRUE,TRUE
"68471",TRUE,TRUE
"68472",TRUE,TRUE
"68473",TRUE,TRUE
"68474",TRUE,TRUE
"68475",TRUE,TRUE
"68476",TRUE,TRUE
"68477",TRUE,TRUE
"68478",TRUE,TRUE
"68479",TRUE,TRUE
"68480",TRUE,TRUE
"68481",FALSE,TRUE
"68482",FALSE,TRUE
"68483",FALSE,TRUE
"68484",FALSE,TRUE
"68485",TRUE,TRUE
"68486",TRUE,TRUE
"68487",FALSE,TRUE
"68488",FALSE,TRUE
"68489",TRUE,TRUE
"68490",TRUE,TRUE
"68491",TRUE,TRUE
"68492",TRUE,TRUE
"68493",FALSE,TRUE
"68494",FALSE,TRUE
"68495",FALSE,TRUE
"68496",FALSE,TRUE
"68497",FALSE,TRUE
"68498",FALSE,TRUE
"68499",FALSE,TRUE
"68500",FALSE,TRUE
"68501",FALSE,TRUE
"68502",FALSE,TRUE
"68503",FALSE,TRUE
"68504",FALSE,TRUE
"68505",FALSE,TRUE
"68506",FALSE,TRUE
"68507",FALSE,TRUE
"68508",FALSE,TRUE
"68509",FALSE,TRUE
"68510",FALSE,TRUE
"68511",FALSE,TRUE
"68512",FALSE,TRUE
"68513",FALSE,TRUE
"68514",FALSE,TRUE
"68515",FALSE,TRUE
"68516",FALSE,TRUE
"68517",FALSE,TRUE
"68518",FALSE,TRUE
"68519",FALSE,TRUE
"68520",FALSE,TRUE
"68521",FALSE,TRUE
"68522",FALSE,TRUE
"68523",FALSE,TRUE
"68524",FALSE,TRUE
"68525",FALSE,TRUE
"68526",FALSE,TRUE
"68527",FALSE,TRUE
"68528",FALSE,TRUE
"68529",FALSE,TRUE
"68530",FALSE,TRUE
"68531",FALSE,TRUE
"68532",FALSE,TRUE
"68533",FALSE,TRUE
"68534",FALSE,TRUE
"68535",FALSE,TRUE
"68536",FALSE,TRUE
"68537",FALSE,TRUE
"68538",FALSE,TRUE
"68539",FALSE,TRUE
"68540",FALSE,TRUE
"68541",FALSE,TRUE
"68542",FALSE,TRUE
"68543",TRUE,TRUE
"68544",FALSE,TRUE
"68545",FALSE,TRUE
"68546",FALSE,TRUE
"68547",FALSE,TRUE
"68548",FALSE,TRUE
"68549",FALSE,TRUE
"68550",FALSE,TRUE
"68551",TRUE,TRUE
"68552",TRUE,TRUE
"68553",TRUE,TRUE
"68554",TRUE,TRUE
"68555",TRUE,TRUE
"68556",TRUE,TRUE
"68557",FALSE,TRUE
"68558",FALSE,TRUE
"68559",TRUE,TRUE
"68560",TRUE,TRUE
"68561",TRUE,TRUE
"68562",TRUE,TRUE
"68563",TRUE,TRUE
"68564",TRUE,TRUE
"68565",TRUE,TRUE
"68566",TRUE,TRUE
"68567",TRUE,TRUE
"68568",TRUE,TRUE
"68569",FALSE,TRUE
"68570",TRUE,TRUE
"68571",FALSE,TRUE
"68572",FALSE,TRUE
"68573",FALSE,TRUE
"68574",TRUE,TRUE
"68575",TRUE,TRUE
"68576",TRUE,TRUE
"68577",TRUE,TRUE
"68578",TRUE,TRUE
"68579",TRUE,TRUE
"68580",FALSE,TRUE
"68581",TRUE,TRUE
"68582",TRUE,TRUE
"68583",TRUE,TRUE
"68584",TRUE,TRUE
"68585",FALSE,TRUE
"68586",FALSE,TRUE
"68587",FALSE,TRUE
"68588",FALSE,TRUE
"68589",FALSE,TRUE
"68590",FALSE,TRUE
"68591",TRUE,TRUE
"68592",FALSE,TRUE
"68593",FALSE,TRUE
"68594",FALSE,TRUE
"68595",FALSE,TRUE
"68596",FALSE,TRUE
"68597",FALSE,TRUE
"68598",FALSE,TRUE
"68599",FALSE,TRUE
"68600",FALSE,TRUE
"68601",FALSE,TRUE
"68602",FALSE,TRUE
"68603",FALSE,TRUE
"68604",FALSE,TRUE
"68605",FALSE,TRUE
"68606",FALSE,TRUE
"68607",FALSE,TRUE
"68608",FALSE,TRUE
"68609",FALSE,TRUE
"68610",FALSE,TRUE
"68611",FALSE,TRUE
"68612",FALSE,TRUE
"68613",FALSE,TRUE
"68614",FALSE,TRUE
"68615",FALSE,TRUE
"68616",FALSE,TRUE
"68617",FALSE,TRUE
"68618",FALSE,TRUE
"68619",FALSE,TRUE
"68620",FALSE,TRUE
"68621",FALSE,TRUE
"68622",FALSE,TRUE
"68623",FALSE,TRUE
"68624",FALSE,TRUE
"68625",FALSE,TRUE
"68626",FALSE,TRUE
"68627",FALSE,TRUE
"68628",FALSE,TRUE
"68629",FALSE,TRUE
"68630",FALSE,TRUE
"68631",FALSE,TRUE
"68632",FALSE,TRUE
"68633",FALSE,TRUE
"68634",FALSE,TRUE
"68635",FALSE,TRUE
"68636",FALSE,TRUE
"68637",FALSE,TRUE
"68638",FALSE,TRUE
"68639",FALSE,TRUE
"68640",FALSE,TRUE
"68641",FALSE,TRUE
"68642",FALSE,TRUE
"68643",FALSE,TRUE
"68644",FALSE,TRUE
"68645",FALSE,TRUE
"68646",FALSE,TRUE
"68647",FALSE,TRUE
"68648",FALSE,TRUE
"68649",FALSE,TRUE
"68650",FALSE,TRUE
"68651",FALSE,TRUE
"68652",FALSE,TRUE
"68653",FALSE,TRUE
"68654",FALSE,TRUE
"68655",FALSE,TRUE
"68656",FALSE,TRUE
"68657",FALSE,TRUE
"68658",FALSE,TRUE
"68659",FALSE,TRUE
"68660",FALSE,TRUE
"68661",FALSE,TRUE
"68662",FALSE,TRUE
"68663",FALSE,TRUE
"68664",FALSE,TRUE
"68665",FALSE,TRUE
"68666",FALSE,TRUE
"68667",FALSE,TRUE
"68668",FALSE,TRUE
"68669",FALSE,TRUE
"68670",FALSE,TRUE
"68671",FALSE,TRUE
"68672",FALSE,TRUE
"68673",FALSE,TRUE
"68674",FALSE,TRUE
"68675",FALSE,TRUE
"68676",FALSE,TRUE
"68677",FALSE,TRUE
"68678",FALSE,TRUE
"68679",FALSE,TRUE
"68680",FALSE,TRUE
"68681",FALSE,TRUE
"68682",FALSE,TRUE
"68683",FALSE,TRUE
"68684",FALSE,TRUE
"68685",FALSE,TRUE
"68686",FALSE,TRUE
"68687",FALSE,TRUE
"68688",FALSE,TRUE
"68689",FALSE,TRUE
"68690",FALSE,TRUE
"68691",FALSE,TRUE
"68692",FALSE,TRUE
"68693",FALSE,TRUE
"68694",FALSE,TRUE
"68695",FALSE,TRUE
"68696",FALSE,TRUE
"68697",FALSE,TRUE
"68698",FALSE,TRUE
"68699",FALSE,TRUE
"68700",FALSE,TRUE
"68701",FALSE,TRUE
"68702",FALSE,TRUE
"68703",FALSE,TRUE
"68704",FALSE,TRUE
"68705",FALSE,TRUE
"68706",FALSE,TRUE
"68707",FALSE,TRUE
"68708",FALSE,TRUE
"68709",TRUE,TRUE
"68710",FALSE,TRUE
"68711",TRUE,TRUE
"68712",TRUE,TRUE
"68713",FALSE,TRUE
"68714",TRUE,TRUE
"68715",TRUE,TRUE
"68716",TRUE,TRUE
"68717",TRUE,TRUE
"68718",TRUE,TRUE
"68719",TRUE,TRUE
"68720",TRUE,TRUE
"68721",FALSE,TRUE
"68722",FALSE,TRUE
"68723",FALSE,TRUE
"68724",FALSE,TRUE
"68725",FALSE,TRUE
"68726",FALSE,TRUE
"68727",FALSE,TRUE
"68728",TRUE,TRUE
"68729",TRUE,TRUE
"68730",FALSE,TRUE
"68731",FALSE,TRUE
"68732",FALSE,TRUE
"68733",FALSE,TRUE
"68734",FALSE,TRUE
"68735",FALSE,TRUE
"68736",FALSE,TRUE
"68737",FALSE,TRUE
"68738",FALSE,TRUE
"68739",FALSE,TRUE
"68740",FALSE,TRUE
"68741",TRUE,TRUE
"68742",TRUE,TRUE
"68743",TRUE,TRUE
"68744",TRUE,TRUE
"68745",TRUE,TRUE
"68746",TRUE,TRUE
"68747",TRUE,TRUE
"68748",TRUE,TRUE
"68749",TRUE,TRUE
"68750",TRUE,TRUE
